id,Churn
620723,0.918484882
620724,0.014401031
620725,0.664764715
620726,0.004648605
620727,0.004497226
620728,0.042994375
620729,0.008497133
620730,0.012513043
620731,0.65888015
620732,0.047282107
620733,0.028487075
620734,0.841143431
620735,0.216608312
620736,0.606278377
620737,0.014101125
620738,0.225668505
620739,0.013438822
620740,0.020367706
620741,0.022309438
620742,0.007011156
620743,0.556365278
620744,0.193240031
620745,0.921929185
620746,0.496302988
620747,0.157881819
620748,0.006135659
620749,0.218258141
620750,0.806131503
620751,0.037721475
620752,0.822262193
620753,0.363951343
620754,0.004106716
620755,0.182900715
620756,0.783806718
620757,0.014007967
620758,0.069323037
620759,0.0196084
620760,0.00405085
620761,0.166525484
620762,0.418383802
620763,0.567992458
620764,0.034113829
620765,0.843356179
620766,0.004706701
620767,0.672234222
620768,0.856471036
620769,0.425866903
620770,0.029968522
620771,0.03788421
620772,0.012951497
620773,0.683286638
620774,0.514427976
620775,0.722513471
620776,0.004871152
620777,0.184552355
620778,0.118346389
620779,0.060085776
620780,0.73905285
620781,0.003973794
620782,0.769488682
620783,0.008871171
620784,0.057301877
620785,0.539542905
620786,0.011421009
620787,0.80187869
620788,0.063015302
620789,0.00774596
620790,0.014210731
620791,0.01246607
620792,0.003950141
620793,0.021651515
620794,0.007563514
620795,0.392283236
620796,0.00569561
620797,0.003270746
620798,0.009865234
620799,0.016614072
620800,0.004844766
620801,0.042075958
620802,0.087463827
620803,0.128924979
620804,0.778642375
620805,0.011483577
620806,0.678218405
620807,0.539870816
620808,0.178160039
620809,0.028147862
620810,0.068289539
620811,0.393411826
620812,0.013333496
620813,0.033727505
620814,0.774890736
620815,0.008156379
620816,0.006045902
620817,0.586371138
620818,0.073706874
620819,0.724731806
620820,0.110556876
620821,0.25300547
620822,0.323431283
620823,0.74777481
620824,0.127958907
620825,0.018252656
620826,0.011068176
620827,0.007176083
620828,0.450785008
620829,0.007159213
620830,0.445206584
620831,0.84635961
620832,0.008007157
620833,0.012917291
620834,0.630188711
620835,0.328049173
620836,0.050444401
620837,0.006732293
620838,0.165770216
620839,0.537695518
620840,0.622425815
620841,0.004049645
620842,0.297017138
620843,0.018536978
620844,0.009590317
620845,0.095510442
620846,0.69821697
620847,0.02260764
620848,0.845680454
620849,0.123512728
620850,0.870339208
620851,0.209471274
620852,0.024971064
620853,0.003334831
620854,0.00862142
620855,0.897096547
620856,0.91329513
620857,0.729631528
620858,0.008849379
620859,0.01749117
620860,0.004251628
620861,0.716911278
620862,0.029524582
620863,0.004868
620864,0.00496261
620865,0.045759054
620866,0.46996188
620867,0.00490785
620868,0.006111539
620869,0.119549859
620870,0.885522876
620871,0.548327082
620872,0.613278863
620873,0.120022763
620874,0.005369585
620875,0.004893151
620876,0.004531297
620877,0.094826207
620878,0.017076801
620879,0.009156211
620880,0.011368348
620881,0.423966172
620882,0.381936508
620883,0.060898206
620884,0.947098285
620885,0.824182741
620886,0.597363781
620887,0.004209202
620888,0.579076115
620889,0.946326291
620890,0.049578059
620891,0.041812644
620892,0.224638248
620893,0.032202909
620894,0.009176645
620895,0.012032109
620896,0.956675943
620897,0.349522711
620898,0.007545039
620899,0.87035933
620900,0.098160473
620901,0.004406366
620902,0.576134804
620903,0.623629665
620904,0.01289851
620905,0.093871217
620906,0.330525314
620907,0.900477611
620908,0.034570455
620909,0.834491233
620910,0.096999737
620911,0.393575144
620912,0.005907115
620913,0.655584249
620914,0.068828543
620915,0.381561115
620916,0.55665201
620917,0.014185736
620918,0.054789943
620919,0.821172443
620920,0.013556079
620921,0.10692432
620922,0.006757906
620923,0.218631602
620924,0.020739857
620925,0.177216705
620926,0.482932724
620927,0.482735832
620928,0.157161797
620929,0.028647602
620930,0.005891758
620931,0.540915857
620932,0.867701687
620933,0.538569793
620934,0.379975995
620935,0.603682297
620936,0.156950338
620937,0.024846252
620938,0.308136172
620939,0.917766961
620940,0.096344282
620941,0.011649956
620942,0.439035476
620943,0.115686076
620944,0.220312407
620945,0.004328315
620946,0.251595006
620947,0.698164848
620948,0.064987711
620949,0.018442423
620950,0.819860129
620951,0.026912583
620952,0.134380938
620953,0.007247928
620954,0.876420938
620955,0.016126345
620956,0.015172096
620957,0.610568454
620958,0.059707207
620959,0.004034816
620960,0.719951927
620961,0.004085571
620962,0.075052606
620963,0.226534715
620964,0.020734198
620965,0.026210416
620966,0.007441562
620967,0.007035793
620968,0.008777486
620969,0.750418315
620970,0.505413802
620971,0.009046242
620972,0.009576088
620973,0.935382296
620974,0.679809885
620975,0.07036384
620976,0.380071033
620977,0.019718656
620978,0.006497529
620979,0.028390533
620980,0.036320495
620981,0.807620619
620982,0.005422116
620983,0.009115907
620984,0.709722124
620985,0.008600015
620986,0.006392198
620987,0.299894632
620988,0.922268887
620989,0.056846673
620990,0.021202248
620991,0.016971019
620992,0.004673553
620993,0.455055879
620994,0.691699113
620995,0.10500405
620996,0.781710689
620997,0.043745391
620998,0.1339764
620999,0.110217555
621000,0.70293994
621001,0.00467369
621002,0.07757426
621003,0.003860733
621004,0.34842698
621005,0.32467939
621006,0.004302304
621007,0.246774809
621008,0.073958717
621009,0.012150979
621010,0.823759449
621011,0.401517729
621012,0.472474934
621013,0.021325359
621014,0.031078091
621015,0.142583598
621016,0.006106532
621017,0.551835001
621018,0.434677091
621019,0.011166264
621020,0.015829543
621021,0.428686985
621022,0.45273667
621023,0.25119681
621024,0.196469602
621025,0.384351872
621026,0.707253148
621027,0.384286989
621028,0.48748644
621029,0.809022971
621030,0.565911902
621031,0.413386744
621032,0.005502899
621033,0.649243003
621034,0.526162779
621035,0.042213769
621036,0.017827858
621037,0.028193419
621038,0.011551366
621039,0.003431355
621040,0.012684444
621041,0.594108943
621042,0.003802289
621043,0.352830961
621044,0.047075754
621045,0.458029678
621046,0.563589656
621047,0.011924107
621048,0.004713836
621049,0.00444358
621050,0.004574251
621051,0.015761985
621052,0.00464477
621053,0.654595869
621054,0.004829979
621055,0.095870113
621056,0.008818694
621057,0.895861142
621058,0.193154338
621059,0.090217596
621060,0.004810864
621061,0.310986392
621062,0.034989987
621063,0.012955166
621064,0.040630696
621065,0.012124601
621066,0.467483601
621067,0.004202876
621068,0.017331423
621069,0.898639493
621070,0.004806049
621071,0.025976003
621072,0.094419698
621073,0.013319393
621074,0.114826635
621075,0.021294731
621076,0.242299863
621077,0.227299517
621078,0.607928899
621079,0.032860987
621080,0.026071422
621081,0.012319197
621082,0.129372565
621083,0.016418778
621084,0.035505155
621085,0.568155142
621086,0.004416837
621087,0.314785416
621088,0.006515119
621089,0.953414668
621090,0.382172759
621091,0.426501115
621092,0.004676131
621093,0.907508314
621094,0.038126825
621095,0.013573666
621096,0.139395938
621097,0.166316511
621098,0.106591921
621099,0.00922142
621100,0.034093796
621101,0.193553506
621102,0.78356905
621103,0.856442904
621104,0.800499476
621105,0.112871105
621106,0.028008523
621107,0.010316499
621108,0.014854566
621109,0.7087947
621110,0.338687723
621111,0.302764216
621112,0.007080677
621113,0.052159934
621114,0.441814966
621115,0.54252451
621116,0.029709299
621117,0.201717733
621118,0.703207525
621119,0.055380647
621120,0.061188951
621121,0.192948403
621122,0.35925812
621123,0.028838499
621124,0.010809141
621125,0.004821459
621126,0.698510712
621127,0.004050341
621128,0.006934244
621129,0.007085094
621130,0.097803061
621131,0.007850404
621132,0.518945394
621133,0.03614512
621134,0.004133699
621135,0.838043301
621136,0.016308958
621137,0.004000629
621138,0.0049544
621139,0.011021905
621140,0.191937893
621141,0.286311936
621142,0.653156699
621143,0.008107769
621144,0.6818592
621145,0.350502202
621146,0.102451437
621147,0.28547511
621148,0.566106467
621149,0.770731245
621150,0.283882941
621151,0.884315937
621152,0.005274841
621153,0.005483266
621154,0.492366488
621155,0.012901624
621156,0.563428025
621157,0.764426917
621158,0.232793446
621159,0.029206129
621160,0.007605363
621161,0.867113206
621162,0.008028885
621163,0.900619864
621164,0.330149223
621165,0.021487089
621166,0.015094677
621167,0.416542337
621168,0.01848185
621169,0.169536317
621170,0.006691165
621171,0.597233325
621172,0.43664717
621173,0.778138015
621174,0.011300009
621175,0.005848207
621176,0.254275025
621177,0.005237302
621178,0.012547277
621179,0.004821066
621180,0.654308064
621181,0.006737253
621182,0.047914549
621183,0.008649785
621184,0.108664475
621185,0.74374076
621186,0.006490677
621187,0.210547611
621188,0.19881869
621189,0.01558677
621190,0.844499126
621191,0.287425411
621192,0.79130009
621193,0.085174085
621194,0.006089178
621195,0.496250834
621196,0.439872093
621197,0.729360247
621198,0.006562349
621199,0.065133403
621200,0.245076673
621201,0.525101693
621202,0.115409207
621203,0.352728665
621204,0.825819543
621205,0.011208351
621206,0.004284514
621207,0.011947636
621208,0.954830755
621209,0.006958818
621210,0.252408783
621211,0.187852413
621212,0.267265368
621213,0.117958474
621214,0.335866673
621215,0.138943367
621216,0.219839204
621217,0.006060207
621218,0.040254928
621219,0.312986444
621220,0.879281405
621221,0.267654454
621222,0.65153037
621223,0.02165318
621224,0.361399277
621225,0.604286325
621226,0.214382672
621227,0.867232982
621228,0.455164631
621229,0.09798108
621230,0.630250992
621231,0.950701716
621232,0.126662777
621233,0.117020812
621234,0.01304702
621235,0.750597055
621236,0.346488964
621237,0.006114206
621238,0.519322239
621239,0.433240068
621240,0.444829343
621241,0.18465396
621242,0.154826978
621243,0.021793165
621244,0.005580833
621245,0.018002614
621246,0.608766328
621247,0.789785308
621248,0.065027342
621249,0.12082551
621250,0.57120619
621251,0.584364404
621252,0.612777268
621253,0.044454596
621254,0.003886767
621255,0.80966471
621256,0.006563743
621257,0.820121886
621258,0.008361136
621259,0.49405772
621260,0.10051726
621261,0.474735394
621262,0.808986119
621263,0.022270474
621264,0.004429285
621265,0.781157022
621266,0.01406463
621267,0.00482241
621268,0.004199388
621269,0.311293375
621270,0.745464937
621271,0.183570299
621272,0.00652903
621273,0.033206426
621274,0.905583446
621275,0.004764613
621276,0.674231451
621277,0.09635912
621278,0.033625133
621279,0.048150048
621280,0.005330273
621281,0.017335456
621282,0.893936347
621283,0.484690309
621284,0.282290879
621285,0.656218936
621286,0.120401887
621287,0.268644362
621288,0.004365995
621289,0.178416418
621290,0.401748061
621291,0.072061458
621292,0.065613671
621293,0.657162569
621294,0.010869406
621295,0.772407416
621296,0.009911493
621297,0.776411164
621298,0.684896366
621299,0.224941981
621300,0.082005148
621301,0.048066074
621302,0.884375068
621303,0.144577407
621304,0.217392914
621305,0.00954607
621306,0.066113102
621307,0.007143147
621308,0.140906136
621309,0.027317157
621310,0.040143981
621311,0.006671564
621312,0.454858374
621313,0.707181183
621314,0.239396889
621315,0.013573766
621316,0.044014646
621317,0.632634977
621318,0.061031027
621319,0.013640742
621320,0.011358713
621321,0.007670465
621322,0.067504067
621323,0.025165725
621324,0.006077269
621325,0.004228333
621326,0.012220357
621327,0.185128415
621328,0.613549073
621329,0.118942139
621330,0.466999003
621331,0.78151616
621332,0.414322455
621333,0.612750781
621334,0.727432743
621335,0.00712353
621336,0.219248942
621337,0.196335254
621338,0.011932165
621339,0.00683413
621340,0.16252502
621341,0.073775819
621342,0.011516525
621343,0.635095083
621344,0.072211604
621345,0.008102168
621346,0.699846858
621347,0.65874293
621348,0.027802777
621349,0.30873786
621350,0.003583351
621351,0.036577397
621352,0.013521502
621353,0.80639068
621354,0.517813057
621355,0.182433309
621356,0.85707953
621357,0.597359405
621358,0.020428827
621359,0.725726078
621360,0.817138081
621361,0.004582622
621362,0.742520398
621363,0.011342539
621364,0.31568517
621365,0.010753581
621366,0.321297694
621367,0.100096078
621368,0.12199432
621369,0.010652314
621370,0.050338524
621371,0.248443301
621372,0.004090024
621373,0.022909256
621374,0.003667207
621375,0.569836097
621376,0.010131876
621377,0.227206266
621378,0.004139764
621379,0.008942176
621380,0.353685326
621381,0.018498609
621382,0.736502957
621383,0.571272224
621384,0.15645502
621385,0.657054223
621386,0.176496545
621387,0.738024581
621388,0.009736233
621389,0.138595348
621390,0.04970857
621391,0.723376454
621392,0.056572442
621393,0.010206756
621394,0.343083109
621395,0.007702622
621396,0.013928066
621397,0.697942917
621398,0.724368284
621399,0.010756869
621400,0.005883314
621401,0.120128674
621402,0.009612372
621403,0.934549257
621404,0.725751975
621405,0.044372958
621406,0.854069086
621407,0.769710787
621408,0.008836782
621409,0.035629532
621410,0.090322441
621411,0.680520607
621412,0.187468181
621413,0.047938198
621414,0.025800273
621415,0.005982989
621416,0.142680732
621417,0.718819249
621418,0.488607458
621419,0.707360245
621420,0.393078985
621421,0.826346207
621422,0.758512894
621423,0.466737307
621424,0.666815605
621425,0.004369427
621426,0.831571628
621427,0.580104609
621428,0.089495731
621429,0.838559449
621430,0.126919495
621431,0.348328574
621432,0.009485253
621433,0.695840973
621434,0.008373333
621435,0.15544461
621436,0.127998018
621437,0.003724482
621438,0.323853218
621439,0.859583223
621440,0.013648887
621441,0.491434108
621442,0.025389645
621443,0.557851627
621444,0.007204495
621445,0.007212921
621446,0.012126652
621447,0.043248782
621448,0.057919785
621449,0.007735306
621450,0.387591181
621451,0.856250795
621452,0.103885986
621453,0.269358821
621454,0.103372662
621455,0.086268379
621456,0.021773022
621457,0.223106282
621458,0.330896409
621459,0.194691931
621460,0.362489142
621461,0.050961311
621462,0.677643806
621463,0.76731762
621464,0.638737464
621465,0.00819398
621466,0.870138429
621467,0.005462954
621468,0.009569113
621469,0.00522397
621470,0.006446976
621471,0.006657384
621472,0.725577416
621473,0.016864308
621474,0.015146123
621475,0.336421698
621476,0.020943064
621477,0.009100096
621478,0.081993997
621479,0.839096501
621480,0.913469262
621481,0.02131456
621482,0.170713805
621483,0.737246691
621484,0.008089636
621485,0.786547494
621486,0.584606742
621487,0.007044003
621488,0.18610812
621489,0.105835373
621490,0.010555846
621491,0.014253712
621492,0.16562146
621493,0.058811122
621494,0.006667391
621495,0.261850243
621496,0.637713353
621497,0.005562903
621498,0.478011472
621499,0.655081433
621500,0.260214281
621501,0.021679044
621502,0.014683478
621503,0.370286402
621504,0.094943662
621505,0.012169868
621506,0.012333391
621507,0.066759782
621508,0.492638281
621509,0.035885677
621510,0.347902652
621511,0.076075805
621512,0.309102947
621513,0.784090715
621514,0.004143067
621515,0.187311334
621516,0.361758409
621517,0.005472885
621518,0.038633419
621519,0.030630242
621520,0.117254938
621521,0.018455547
621522,0.874969538
621523,0.065564261
621524,0.677503493
621525,0.666284948
621526,0.004186716
621527,0.14335227
621528,0.004906307
621529,0.074902916
621530,0.464918467
621531,0.0129532
621532,0.00545098
621533,0.022858798
621534,0.009723982
621535,0.665520051
621536,0.780191192
621537,0.547587763
621538,0.005992499
621539,0.267275772
621540,0.043437372
621541,0.677643016
621542,0.010762456
621543,0.050667581
621544,0.011566823
621545,0.486183685
621546,0.227023926
621547,0.579933841
621548,0.006596654
621549,0.028462229
621550,0.009627199
621551,0.671989098
621552,0.007547665
621553,0.565245755
621554,0.335304845
621555,0.07633746
621556,0.309048894
621557,0.738010885
621558,0.011497911
621559,0.384543017
621560,0.713331455
621561,0.011181424
621562,0.0135188
621563,0.572451584
621564,0.098440761
621565,0.009488796
621566,0.01430519
621567,0.014184368
621568,0.771206655
621569,0.771500637
621570,0.008368828
621571,0.162399603
621572,0.257226113
621573,0.094257371
621574,0.005492699
621575,0.016276036
621576,0.108082179
621577,0.377397874
621578,0.274077094
621579,0.763386728
621580,0.005287787
621581,0.357854121
621582,0.023156433
621583,0.038933482
621584,0.715232546
621585,0.008043138
621586,0.722140291
621587,0.356513606
621588,0.43015256
621589,0.023014056
621590,0.005970633
621591,0.0375272
621592,0.007036548
621593,0.334049906
621594,0.120644165
621595,0.03671576
621596,0.037919354
621597,0.55163623
621598,0.864962974
621599,0.003847823
621600,0.081571224
621601,0.010485555
621602,0.013103714
621603,0.008393062
621604,0.008003243
621605,0.00634611
621606,0.778662806
621607,0.070865597
621608,0.062116046
621609,0.007015998
621610,0.657153101
621611,0.004045282
621612,0.01992845
621613,0.034547702
621614,0.240090882
621615,0.20106628
621616,0.003511064
621617,0.017240986
621618,0.353398543
621619,0.019721923
621620,0.00462039
621621,0.577207924
621622,0.005671353
621623,0.863434075
621624,0.005063506
621625,0.007814051
621626,0.00769033
621627,0.054789951
621628,0.164017742
621629,0.17852256
621630,0.895708522
621631,0.896379157
621632,0.911384271
621633,0.693312956
621634,0.00638498
621635,0.665017083
621636,0.143888284
621637,0.286491623
621638,0.033223047
621639,0.012469848
621640,0.004353087
621641,0.105303947
621642,0.491964633
621643,0.011519401
621644,0.150313313
621645,0.807203226
621646,0.124038032
621647,0.860802616
621648,0.731447339
621649,0.688527225
621650,0.192062154
621651,0.515595789
621652,0.159885215
621653,0.68336193
621654,0.09260926
621655,0.7372804
621656,0.800122527
621657,0.061888587
621658,0.003853186
621659,0.27656427
621660,0.013797979
621661,0.735969617
621662,0.202693309
621663,0.052621922
621664,0.010743764
621665,0.843529299
621666,0.006420296
621667,0.0383056
621668,0.011218658
621669,0.871540374
621670,0.006806839
621671,0.657420354
621672,0.945168601
621673,0.007530114
621674,0.004827611
621675,0.011230519
621676,0.005242468
621677,0.008712223
621678,0.514840357
621679,0.088647587
621680,0.009373641
621681,0.00536418
621682,0.900181954
621683,0.749429291
621684,0.091825996
621685,0.022818518
621686,0.004226025
621687,0.047783188
621688,0.766815981
621689,0.007523464
621690,0.133888732
621691,0.370688857
621692,0.204181943
621693,0.510323127
621694,0.533479687
621695,0.521945854
621696,0.419679751
621697,0.266008891
621698,0.055181772
621699,0.01459377
621700,0.008519088
621701,0.073573995
621702,0.876461009
621703,0.056930293
621704,0.028118457
621705,0.682305547
621706,0.743053535
621707,0.063936367
621708,0.115577688
621709,0.14634115
621710,0.017063473
621711,0.049542127
621712,0.34307116
621713,0.218695971
621714,0.942850482
621715,0.45326087
621716,0.01240094
621717,0.609990592
621718,0.018179682
621719,0.730920929
621720,0.618715206
621721,0.074773121
621722,0.690261099
621723,0.004401464
621724,0.315829752
621725,0.039698956
621726,0.303472977
621727,0.005446988
621728,0.266833456
621729,0.005981931
621730,0.127355525
621731,0.042761811
621732,0.050003006
621733,0.005731318
621734,0.003857151
621735,0.628690047
621736,0.010140383
621737,0.942957335
621738,0.624670367
621739,0.085292696
621740,0.04201743
621741,0.010735092
621742,0.007935441
621743,0.491416415
621744,0.005240005
621745,0.003867516
621746,0.004767825
621747,0.719430185
621748,0.049395885
621749,0.293631454
621750,0.724543131
621751,0.008402029
621752,0.006581324
621753,0.6785156
621754,0.067297531
621755,0.785728566
621756,0.419088641
621757,0.246925046
621758,0.033265494
621759,0.819257265
621760,0.032639252
621761,0.47066287
621762,0.883188554
621763,0.007741946
621764,0.008216003
621765,0.010340399
621766,0.004215948
621767,0.293599228
621768,0.278333922
621769,0.012174649
621770,0.005942473
621771,0.342552742
621772,0.009171748
621773,0.408206801
621774,0.54312465
621775,0.798049747
621776,0.178145995
621777,0.00419496
621778,0.740567531
621779,0.006269847
621780,0.90413778
621781,0.77957832
621782,0.360758786
621783,0.670766151
621784,0.857618854
621785,0.427644231
621786,0.004412379
621787,0.281957148
621788,0.005676562
621789,0.004551793
621790,0.29883712
621791,0.293034097
621792,0.111016285
621793,0.573286444
621794,0.005342322
621795,0.74816928
621796,0.008351627
621797,0.015534607
621798,0.78661062
621799,0.460515881
621800,0.900823232
621801,0.058284142
621802,0.066395364
621803,0.013846437
621804,0.863426272
621805,0.350805377
621806,0.821086142
621807,0.300528288
621808,0.601105602
621809,0.603988665
621810,0.202700922
621811,0.083355793
621812,0.578033576
621813,0.00576621
621814,0.252979291
621815,0.071769803
621816,0.053873305
621817,0.642976971
621818,0.009024912
621819,0.008543328
621820,0.036563178
621821,0.027451522
621822,0.572256127
621823,0.00595622
621824,0.009331372
621825,0.051436271
621826,0.020301586
621827,0.018850575
621828,0.015902117
621829,0.26675841
621830,0.082755568
621831,0.010098069
621832,0.004455544
621833,0.759438624
621834,0.151823582
621835,0.142061705
621836,0.010062901
621837,0.312480063
621838,0.003989618
621839,0.183085337
621840,0.005444115
621841,0.858753012
621842,0.038735243
621843,0.6727534
621844,0.046766732
621845,0.458297685
621846,0.003634043
621847,0.050083942
621848,0.682302136
621849,0.213244912
621850,0.035956133
621851,0.866692903
621852,0.51474748
621853,0.185046402
621854,0.009665772
621855,0.830697191
621856,0.566408686
621857,0.382407107
621858,0.021969998
621859,0.572499301
621860,0.202801698
621861,0.004867773
621862,0.263681376
621863,0.009980089
621864,0.587924241
621865,0.78659577
621866,0.495868043
621867,0.041256499
621868,0.069832817
621869,0.767514706
621870,0.060156943
621871,0.596248459
621872,0.704463261
621873,0.097175224
621874,0.010079426
621875,0.336966054
621876,0.458291173
621877,0.070984408
621878,0.927397155
621879,0.828780758
621880,0.005887211
621881,0.833557236
621882,0.013218901
621883,0.029944631
621884,0.062331487
621885,0.003899773
621886,0.020555822
621887,0.737955792
621888,0.185030614
621889,0.097289805
621890,0.211092409
621891,0.214708677
621892,0.018695644
621893,0.009247763
621894,0.0108586
621895,0.702598101
621896,0.362477279
621897,0.585390206
621898,0.00928366
621899,0.366290495
621900,0.006194308
621901,0.048711117
621902,0.252885961
621903,0.568454717
621904,0.141175922
621905,0.008466376
621906,0.006712549
621907,0.6434694
621908,0.005089038
621909,0.308674356
621910,0.02616343
621911,0.49767163
621912,0.136540629
621913,0.01871385
621914,0.006003559
621915,0.016647932
621916,0.600159787
621917,0.010217559
621918,0.016476263
621919,0.756743479
621920,0.017168785
621921,0.768199282
621922,0.095829097
621923,0.193335028
621924,0.619812236
621925,0.333020837
621926,0.522321026
621927,0.27723886
621928,0.007701943
621929,0.532418627
621930,0.052506263
621931,0.269072156
621932,0.174296903
621933,0.342021639
621934,0.380017116
621935,0.006709166
621936,0.393083581
621937,0.229823242
621938,0.011464791
621939,0.339026636
621940,0.167382038
621941,0.080667167
621942,0.381771341
621943,0.046917338
621944,0.031014057
621945,0.068894611
621946,0.766812543
621947,0.020408928
621948,0.01236018
621949,0.824700301
621950,0.015157448
621951,0.928178759
621952,0.117388664
621953,0.876556586
621954,0.779000504
621955,0.010657162
621956,0.054034934
621957,0.014240188
621958,0.109313992
621959,0.575241937
621960,0.006534235
621961,0.008578064
621962,0.791979341
621963,0.005069079
621964,0.495102099
621965,0.662550669
621966,0.22524293
621967,0.098316143
621968,0.851922193
621969,0.017004512
621970,0.739073045
621971,0.628553571
621972,0.027680138
621973,0.004918097
621974,0.291427092
621975,0.154451088
621976,0.007182235
621977,0.209446826
621978,0.126734023
621979,0.372990432
621980,0.479860202
621981,0.79424193
621982,0.005330816
621983,0.004857857
621984,0.017778032
621985,0.007809565
621986,0.620704133
621987,0.451339851
621988,0.79268534
621989,0.943116849
621990,0.038217831
621991,0.012404542
621992,0.083711694
621993,0.029970652
621994,0.918600962
621995,0.745053505
621996,0.258197431
621997,0.006787894
621998,0.717578696
621999,0.011378417
622000,0.636919235
622001,0.749503152
622002,0.154583868
622003,0.415416829
622004,0.82742542
622005,0.018581362
622006,0.011655819
622007,0.049348977
622008,0.01258614
622009,0.003608119
622010,0.004763588
622011,0.021241962
622012,0.006453012
622013,0.23489861
622014,0.088770848
622015,0.38853452
622016,0.924016106
622017,0.003480542
622018,0.004048584
622019,0.014446122
622020,0.302998615
622021,0.062187635
622022,0.16888425
622023,0.322892196
622024,0.033914105
622025,0.007242789
622026,0.854377875
622027,0.609540742
622028,0.89377473
622029,0.013227395
622030,0.924315349
622031,0.81062389
622032,0.418111036
622033,0.039131101
622034,0.197977584
622035,0.481268958
622036,0.712125516
622037,0.006247458
622038,0.143089785
622039,0.672640849
622040,0.107212854
622041,0.004431849
622042,0.026330513
622043,0.003733282
622044,0.029582096
622045,0.103578591
622046,0.670256774
622047,0.015240134
622048,0.005353569
622049,0.01007405
622050,0.005244768
622051,0.247479365
622052,0.010512548
622053,0.003922016
622054,0.030949372
622055,0.006766126
622056,0.005628249
622057,0.046144262
622058,0.00458106
622059,0.100445717
622060,0.012318068
622061,0.707219235
622062,0.017723528
622063,0.006962489
622064,0.840928469
622065,0.004672964
622066,0.851006965
622067,0.009344622
622068,0.005966324
622069,0.007906961
622070,0.024554462
622071,0.439606359
622072,0.006349749
622073,0.671527106
622074,0.009438185
622075,0.867982761
622076,0.009248635
622077,0.153511227
622078,0.84442605
622079,0.008251698
622080,0.461710781
622081,0.811356389
622082,0.091940069
622083,0.00726308
622084,0.013250697
622085,0.055594029
622086,0.00347719
622087,0.009172339
622088,0.0434166
622089,0.398714272
622090,0.168988079
622091,0.075922383
622092,0.014354792
622093,0.474369308
622094,0.734562557
622095,0.787669451
622096,0.027664895
622097,0.645412444
622098,0.009443977
622099,0.377573159
622100,0.714000878
622101,0.419214652
622102,0.008306358
622103,0.013186355
622104,0.01027673
622105,0.272537764
622106,0.003357591
622107,0.005359131
622108,0.550415265
622109,0.922042579
622110,0.008604353
622111,0.098628924
622112,0.005145398
622113,0.410265823
622114,0.566689536
622115,0.004845226
622116,0.004636041
622117,0.008323178
622118,0.005158929
622119,0.531049078
622120,0.108270558
622121,0.004787439
622122,0.533932234
622123,0.003783076
622124,0.449886661
622125,0.345028946
622126,0.036264324
622127,0.056243469
622128,0.524908185
622129,0.030015245
622130,0.003909618
622131,0.265422736
622132,0.003613271
622133,0.015298805
622134,0.521413495
622135,0.037544706
622136,0.057499684
622137,0.004996182
622138,0.018935927
622139,0.071141997
622140,0.003993915
622141,0.118541263
622142,0.008360094
622143,0.178270436
622144,0.015043821
622145,0.677990216
622146,0.926921186
622147,0.146624944
622148,0.014418051
622149,0.251502114
622150,0.096160033
622151,0.062678453
622152,0.616208508
622153,0.172464963
622154,0.722269486
622155,0.011949424
622156,0.765337434
622157,0.010900003
622158,0.032767156
622159,0.007977026
622160,0.051137384
622161,0.195227663
622162,0.003566738
622163,0.301498482
622164,0.004514324
622165,0.936606638
622166,0.006873563
622167,0.484342219
622168,0.94900055
622169,0.073402731
622170,0.042796122
622171,0.223320305
622172,0.005272406
622173,0.632326501
622174,0.216785262
622175,0.007813491
622176,0.003976432
622177,0.851172884
622178,0.587590205
622179,0.010204899
622180,0.186336912
622181,0.075373782
622182,0.037054256
622183,0.013496278
622184,0.772227662
622185,0.573468586
622186,0.814769828
622187,0.74814584
622188,0.011368001
622189,0.191887068
622190,0.260655249
622191,0.892796436
622192,0.019019471
622193,0.004224169
622194,0.100075453
622195,0.003340568
622196,0.00540118
622197,0.746531208
622198,0.006612102
622199,0.007063717
622200,0.016889686
622201,0.160207711
622202,0.019675842
622203,0.569359262
622204,0.00582486
622205,0.012427016
622206,0.019298911
622207,0.718993646
622208,0.561053267
622209,0.76460534
622210,0.00449775
622211,0.900932804
622212,0.633622089
622213,0.00852805
622214,0.005120716
622215,0.010186173
622216,0.003932818
622217,0.80575813
622218,0.314618048
622219,0.785296588
622220,0.003945687
622221,0.600504461
622222,0.033154985
622223,0.00386849
622224,0.008596798
622225,0.074812727
622226,0.007053654
622227,0.025193593
622228,0.488232905
622229,0.065147202
622230,0.011188871
622231,0.460369636
622232,0.003972467
622233,0.430207646
622234,0.103304526
622235,0.020958918
622236,0.022275359
622237,0.852533689
622238,0.851039899
622239,0.310871894
622240,0.579631684
622241,0.065574588
622242,0.653159395
622243,0.018644221
622244,0.618997477
622245,0.009674938
622246,0.011450407
622247,0.048495441
622248,0.83563566
622249,0.047942749
622250,0.020326544
622251,0.008829091
622252,0.164747131
622253,0.404583345
622254,0.018693349
622255,0.19487279
622256,0.351983486
622257,0.015648745
622258,0.230175819
622259,0.177355805
622260,0.010987235
622261,0.246810533
622262,0.111906657
622263,0.640822507
622264,0.004724467
622265,0.011375655
622266,0.577061917
622267,0.894478831
622268,0.022630788
622269,0.005046904
622270,0.720526385
622271,0.718994853
622272,0.404844545
622273,0.844089921
622274,0.437650565
622275,0.375382198
622276,0.844499679
622277,0.045094688
